action,reward,state,ticker
-1,28.405621227520008,1311,202
-1,44.69668876867181,3311,323
1,105.41764175923144,1311,417
1,0.5631999999999948,3131,61
-1,110.9632,3331,104
1,111.62777600000001,3131,131
-1,45.296645734399995,3331,198
-1,8.0,3331,244
-1,-7.052800000000005,3331,249
-1,88.0,3311,379
1,113.84576,3311,388
-1,8.0,1131,451
1,8.0,3111,6
-1,7.385088522679233,3131,58
1,8.0,1311,130
1,6.685143073429721,3311,195
1,37.550097581211645,3331,280
1,8.0,1331,283
1,88.0,3331,336
-1,51.76575999999999,1331,220
-1,8.0,3331,251
-1,8.0,3331,282
1,110.9632,3331,490
1,131.06862080000002,3331,77
1,80.09972004900453,3311,207
-1,2.995199999999997,3331,252
-1,6.938589921279998,1331,306
-1,10.754209423817912,3311,380
1,41.80979717898239,3331,384
1,113.03577600000001,3331,418
1,80.59146744627199,3111,477
-1,8.0,1331,98
1,90.63164045473161,1311,232
1,82.21892799677892,3331,292
1,86.4512,1131,76
-1,6.4512,1131,263
-1,8.0,3331,425
1,60.55266930052301,3311,224
-1,3.2636054394046994,3331,8
-1,8.0,3331,462
1,-10.619732299087872,1311,173
-1,82.110869504,3331,235
1,116.62924529401855,3331,413
-1,0.6399999999999935,3131,131
-1,3.3421356092647585,1331,245
-1,11.467775999999994,3331,390
-1,3.2467137331199964,3311,466
-1,9.472000000000001,3111,6
-1,0.6399999999999935,1311,130
1,112.17412104443521,1311,151
1,80.5632,3331,183
1,65.49422080000001,1311,283
1,37.44,1331,336
-1,0.5529862143999935,3311,348
1,28.31880770512209,1331,410
-1,8.0,3331,456
1,88.0,3331,62
-1,11.167164727295997,3331,117
-1,8.0,3331,358
-1,10.237610418503678,1131,377
-1,1.0300475203826238,1311,381
1,207.865846400828,3131,472
1,53.65260849443941,3131,160
1,8.0,3331,228
-1,3.1836160000000007,3131,334
1,44.8714237083648,3311,382
-1,8.0,3311,39
1,3.245055999999998,3331,91
1,5.071870957558083,3111,142
-1,118.218724114432,3131,174
-1,42.39368404992,3331,38
-1,8.0,3311,204
1,-37.36422400000001,3311,323
-1,137.62218353885186,3311,95
1,100.07296,3311,177
-1,8.0,3331,438
1,8.0,1331,62
1,55.55851548106032,3331,215
1,3.0720000000000027,3311,261
1,37.44,3331,163
-1,-33.66393856000001,3331,228
-1,3.1836160000000007,3111,334
1,38.512691085312,3311,341
1,69.95727546290804,3311,39
1,-18.312971836652004,3311,47
-1,0.5631999999999948,1111,498
-1,11.918242021375995,3311,272
-1,2.6428620799999933,3131,404
1,-30.557686169600004,3311,3
-1,8.0,1131,17
1,80.35632843083859,3331,359
1,155.34668294986312,1131,63
-1,8.0,3131,299
-1,3.942932479999996,3331,362
-1,54.8154368,1311,173
1,37.44,3331,244
-1,8.0,3311,327
1,88.0,1331,379
-1,1.6262758399999981,3311,440
1,58.11594380965518,3311,68
1,28.77885936787888,3331,329
1,37.44,1111,416
-1,12.895150079999993,3131,457
-1,10.256469625562723,1331,62
1,174.9135777792,3331,261
1,16.730248698996462,3311,316
1,86.4512,1311,377
-1,117.44,1111,111
-1,41.374401698201595,3111,152
-1,89.48089057255339,3111,208
-1,8.0,3111,252
1,112.97489786941516,3111,392
1,35.80807167999998,3111,5
1,10.64606294105024,3131,385
-1,10.3467008,3131,106
-1,81.5342321664,3131,15
-1,63.347199999999994,1111,17
-1,37.44,3111,374
1,7.186950702864792,1331,407
-1,6.201558630400001,3131,22
1,6.596588157922177,3131,63
-1,1.4586719169937368,3131,241
-1,57.197056,3111,299
-1,80.64,3111,352
-1,-2.6342400000000055,1111,54
1,55.88954626680422,1311,108
-1,8.0,3131,244
-1,39.277055999999995,1111,309
1,86.6142208,3111,390
-1,22.509055999999994,1331,438
1,8.0,1311,453
-1,0.6399999999999935,1111,60
1,8.0,1311,280
1,8.0,1311,468
1,8.0,3331,119
1,26.24736870400001,3131,125
1,43.7541888,3311,212
-1,115.57341569360283,3311,215
-1,88.0,1311,261
1,91.46777600000001,1131,10
1,8.0,3131,33
-1,95.15799934714482,3111,231
-1,8.0,3111,433
-1,34.53695999999999,3331,470
1,0.5631999999999948,1111,480
-1,89.3952,1311,84
1,9.395199999999996,1131,123
-1,-54.17957376000001,3331,124
-1,13.291642879999998,3111,205
1,37.947601715199994,3111,413
-1,82.60096,1131,175
-1,8.0,1111,225
1,39.62876996537549,1311,6
-1,8.0,1311,58
-1,8.877055999999996,1311,280
-1,2.995199999999997,1111,416
-1,88.0,1311,468
-1,80.83439756404326,1111,483
-1,5.981638597017593,3331,119
-1,62.96847419609641,3331,158
-1,-2.6458112000000042,3311,212
1,80.24576,1331,261
-1,0.6399999999999935,3311,324
1,82.7439972352,1331,337
-1,7.039999999999992,3131,33
1,89.3952,3331,82
-1,-32.96000000000001,3331,346
1,81.42389966580744,1311,387
-1,8.0,3311,418
-1,8.0,3331,28
1,110.5184579584,3131,91
-1,8.0,3131,318
1,78.97980928,1311,368
1,0.6399999999999935,3111,374
1,37.44,3311,56
1,47.04,3131,73
-1,52.851200000000006,3131,134
1,-30.563840000000006,3111,302
-1,8.0,3331,351
1,31.602225429469144,3111,54
1,0.6399999999999935,1111,61
-1,0.6399999999999935,1131,225
-1,1.2596428800000012,3111,249
1,30.175932874751993,3331,264
1,-21.932620023962016,3311,390
-1,8.0,3111,92
1,37.44,3331,105
1,137.55166474240002,3331,420
1,8.0,3111,189
-1,101.882568704,1131,479
-1,82.3022321664,3111,284
-1,37.44,1331,285
1,30.963199999999993,3331,169
-1,64.96380927999999,1311,376
1,33.83104108876266,3111,75
1,43.47392045648077,3311,374
1,8.0,1111,63
-1,0.6399999999999935,3131,73
-1,-3.0080000000000098,3311,124
-1,179.93420799999998,3311,202
1,33.13121355117697,1311,436
-1,37.44,3131,487
1,3.0720000000000027,1111,54
1,117.54823582875648,1131,379
-1,63.347199999999994,1131,440
-1,5.829790877614073,3311,6
-1,8.0,3131,456
1,117.44,3131,105
-1,105.25101545619457,3111,117
1,2.063841965375481,3311,119
1,10.191701089871458,3131,273
1,1.2632823208345556,3131,365
1,137.647616,3131,415
-1,87.03999999999999,3111,189
-1,8.0,1311,29
1,37.44,1111,239
-1,30.963199999999993,3111,338
1,33.472,3311,470
1,8.0,1111,1
-1,62.00185169250611,1111,63
1,66.97330043446624,3131,204
1,37.44,1331,256
1,74.62037550121791,3131,299
-1,8.0,3131,442
-1,8.0,3331,323
-1,36.04098693248687,3331,95
-1,-19.07349766099542,3331,131
-1,80.59080708181435,1111,58
1,18.36062126184281,3331,158
1,-32.96000000000001,3111,111
-1,52.400554417531204,3331,455
1,-37.343942600294405,3331,493
1,4.472291079382629,3111,39
-1,38.4,3331,147
1,6.9632000000000005,1331,285
-1,72.64551367475201,3131,343
1,35.228977364992,3311,78
-1,80.64,1111,1
1,-30.563840000000006,3311,124
1,8.0,3131,134
1,-32.96000000000001,3111,229
1,-39.436800000000005,3331,303
-1,59.181256704000006,1131,454
1,33.3952,1131,37
-1,83.46236927999999,3111,111
1,36.8512,3111,340
-1,2.6009599999999935,1131,14
-1,5.918719917266515,3131,142
-1,2.995199999999997,1111,239
-1,143.3472,3311,75
-1,51.15204976640001,3311,56
1,30.963199999999993,3111,134
-1,2.995199999999997,1331,256
1,37.44,3131,373
1,91.5534703230976,3131,413
-1,2.6009599999999935,1311,175
-1,75.695616,3111,229
1,35.041843267065865,3111,243
-1,9.472000000000001,1331,244
1,-8.869623611009274,3111,287
-1,8.0,3311,453
-1,2.995199999999997,1131,416
-1,2.1005546163961526,3131,62
1,-70.83151615678774,3331,389
1,2.700517179391994,3331,189
1,23.476126503250413,3331,346
1,2.995199999999997,3331,455
-1,32.9088,3131,147
1,6.697174630399999,3131,343
-1,127.17768294400001,3311,470
1,10.182124306432002,1331,185
-1,116.81916928,3111,7
-1,83.61033728000001,3331,73
-1,80.3154345984,3131,362
-1,113.26032577304447,3111,54
-1,80.64,3111,453
-1,-12.6579308799761,3111,58
-1,87.03999999999999,1131,62
1,14.896645734399996,3111,143
-1,144.31502952431617,3111,472
-1,143.3472,3311,9
1,2.9007142584319965,1111,216
1,3.010559999999998,3311,285
-1,-10.753061010800636,3311,78
-1,11.093700241323738,3331,115
-1,112.93838706400558,3111,222
-1,82.73490493439999,3131,373
1,8.0,3111,417
-1,57.647616,1111,49
1,124.59919437336038,3331,131
-1,112.38202942248348,1111,186
-1,80.64,3311,60
1,2.8252159999999975,3331,371
-1,24.193536,3311,415
-1,37.44,3331,152
1,-36.08401920000001,3311,203
-1,37.44,3111,232
1,-42.130518016,3331,470
-1,149.762164719616,1311,76
-1,-12.19392656883062,1311,488
-1,55.413411839999995,3111,134
1,67.33368246271999,3311,421
-1,89.47200000000001,3311,442
-1,80.64,3111,417
-1,32.86694576600143,3111,243
-1,63.77973760000001,1331,336
-1,117.44,3331,483
-1,141.952,3311,381
1,116.287864799232,3131,341
1,89.70261541499697,3331,47
1,34.99775999999999,3331,203
1,87.03999999999999,3311,232
1,94.93336771445077,1331,395
1,38.667776,3311,376
-1,7.934232166399994,1331,46
1,3.056717638899073,3311,287
-1,8.0,3331,388
-1,32.39364406244059,1331,410
-1,117.44,1331,416
1,2.995199999999997,3311,415
1,121.71457667508732,3331,152
-1,8.884913766399997,1331,174
1,88.0,3311,134
-1,0.5631999999999948,1311,494
-1,8.0,3331,175
1,8.0,3111,278
-1,43.25320966802422,3111,287
-1,9.217654783999997,3331,458
-1,8.496645734399998,3311,478
1,41.587222433234935,3131,6
1,30.963199999999993,1311,60
1,135.410176,3131,72
1,30.445055999999994,3311,253
1,-32.96000000000001,3331,348
1,-4.076107754691726,3311,307
1,14.1180928,1311,141
-1,83.072,1331,147
-1,-10.928517120000002,3331,203
1,30.9632,3131,270
1,40.71996714052984,3331,289
1,0.8796159999999986,3311,272
1,43.383408428219056,1311,488
1,12.937215803392,3131,8
1,6.668432670719994,3331,124
1,135.47776000000002,1331,179
1,-3.3688234276945934,1331,400
-1,88.0,3111,278
-1,-9.408000000000008,3331,453
-1,-57.29069160119984,3311,195
-1,-42.92149652619265,3331,348
1,-2.4259379200000026,3131,138
-1,8.0,3131,288
-1,-104.00103299804039,3131,37
-1,2.8646457344,3111,5
-1,7.039999999999992,3331,270
-1,3.0934220799999963,3311,376
1,88.0,3331,362
1,80.64,1131,49
-1,1.0912617042905381,3331,140
1,141.27616,3311,278
-1,8.0,3311,309
-1,8.0,1111,451
-1,8.0,3111,274
1,59.020679295631275,3331,36
-1,-1.6579379199999948,3331,105
1,86.40409600000001,1331,117
-1,8.0,3111,282
-1,117.44,3111,288
1,-9.3350912,3311,340
1,5.835775999999996,3131,455
1,2.694862274559995,3131,47
-1,8.0,1331,64
-1,6.259332969306918,1331,407
-1,1.9349771254346564,3131,86
1,81.3952,3331,173
-1,29.713448927232,1311,311
1,112.512,3331,323
1,77.51948288,3331,453
1,37.44,3131,176
1,117.44,3331,285
1,31.65544178703663,3311,30
1,-21.5841792,1131,179
-1,8.0,3331,256
-1,0.315434598399996,3311,362
-1,38.4,3111,497
-1,0.6399999999999935,3331,173
1,89.3952,1111,440
-1,72.94720000000001,3331,481
1,32.57676168033255,3111,58
1,117.44,1131,348
1,37.44,1331,468
-1,117.44,3311,62
1,111.5084857344,1311,210
-1,8.0,1331,364
-1,2.995199999999997,3311,340
1,35.50772838400001,3111,441
1,117.44,3131,50
1,0.5631999999999948,3311,17
-1,8.965113446399997,3111,24
1,-46.20646400000001,3131,104
1,97.66268088381275,3111,180
1,30.963199999999993,3311,453
-1,0.6399999999999935,3111,478
1,81.25964288,3311,165
1,30.89561599999999,3111,415
-1,2.995199999999997,3131,176
1,3.283685035284016,3331,385
1,37.44,1131,103
1,37.44,1111,211
-1,8.0,3111,428
1,110.43964928000001,3331,17
1,88.0,1331,124
-1,85.82510592,1131,179
-1,8.0,3111,442
1,89.47200000000001,1311,311
1,8.0,3111,323
-1,111.03999999999999,3131,225
1,8.0,3331,278
1,80.64,3311,309
-1,4.792544635098494,3311,335
-1,4.277048246271995,1111,475
1,2.995199999999997,3331,481
-1,1.8746615020912643,3331,6
-1,95.435776,1331,468
-1,101.5182262861824,3311,261
1,80.64,1131,33
-1,124.46105458152385,1131,152
-1,86.40797760392036,3111,207
-1,-14.512491914854408,3111,482
1,0.6399999999999935,3111,338
1,5.3849851556629105,3311,385
1,4.408576798519427,1111,199
-1,-0.7860721355430158,3311,17
-1,-9.408000000000008,1331,314
-1,88.0,1311,124
-1,82.45211822131512,1131,204
1,8.0,1111,497
1,11.157718630399998,1131,373
-1,66.73695634227201,3131,104
-1,30.963199999999993,3331,278
1,-39.436800000000005,1331,438
1,11.37063075217155,1311,364
1,32.512,1111,33
-1,8.392536555519996,3111,441
1,110.9632,3131,142
1,32.512,3311,338
-1,2.995199999999997,1131,103
-1,2.995199999999997,1111,211
1,89.3455335424,1111,7
1,88.0,1331,497
1,91.08929983283201,3111,24
1,87.11016448000001,3331,225
1,86.141079336153,1331,245
1,93.0615746263222,3111,304
-1,0.6399999999999935,3331,197
1,139.79337159475202,3331,220
-1,0.5631999999999948,3131,270
1,2.995199999999997,1331,314
-1,89.327616,3311,112
1,8.0,1311,129
-1,56.86682599214802,1331,400
1,-32.96000000000001,1311,497
1,6.165647506954308,1111,364
-1,90.8288,3111,393
1,37.3632,3331,10
-1,82.12897136640001,1311,33
1,88.0,1331,375
-1,8.0,3331,387
-1,8.0,3131,477
1,88.0,3131,482
1,88.0,1331,23
-1,1.971548014849816,3131,47
-1,47.04,1111,141
1,88.0,3131,286
-1,37.44,3331,338
1,8.0,1111,185
-1,40.5632,1131,38
-1,91.46777600000001,3111,78
-1,10.694542950399999,1311,30
-1,8.0,1311,129
-1,5.386694597017595,3111,421
-1,-31.075840000000007,1311,497
-1,6.511616000000004,3131,173
1,83.57573510149375,3131,323
-1,8.0,3311,161
1,2.995199999999997,3311,249
-1,8.0,3111,68
-1,8.0,1111,165
1,89.3952,3131,62
-1,8.0,3111,70
-1,8.0,3331,83
-1,8.0,1111,146
1,3.298222079999995,3131,439
1,8.0,3131,77
1,37.44,3311,21
1,8.0,3311,136
1,115.467776,1131,189
-1,8.0,3331,207
1,143.3472,3331,231
-1,37.44,3331,265
1,124.25607167999999,1111,375
-1,30.229213970432,3331,479
1,30.445055999999994,3111,493
-1,8.0,1331,9
-1,88.0,3131,239
1,117.44,1331,257
1,63.347199999999994,3331,286
1,117.44,3331,344
1,117.44,1331,423
1,118.4,1131,447
-1,8.0,3331,498
-1,8.0,3331,44
-1,80.9946711486628,3111,169
-1,80.64,1111,185
-1,-7.052800000000005,1331,298
-1,37.44,1331,376
-1,53.46310307839999,3331,484
1,-46.20646400000001,1111,34
1,8.0,1131,222
1,8.0,1111,224
1,0.6399999999999935,3311,314
1,9.042862079999999,3331,56
-1,37.44,3311,63
-1,38.4,3331,69
1,-32.96000000000001,3331,127
1,8.0,1331,129
1,47.04,3331,202
-1,111.36145408,3311,352
-1,37.44,3131,436
-1,37.44,3311,496
-1,85.099008,1111,497
1,117.44,3311,80
1,37.44,3311,201
-1,8.0,1131,311
1,118.4,3331,326
-1,8.0,1311,66
-1,8.0,3331,81
-1,8.0,3331,161
1,49.675776,3331,177
1,8.0,1131,243
-1,8.0,3331,245
1,42.635776,3331,249
-1,8.0,3331,279
1,10.995199999999997,3331,304
-1,72.94720000000001,3331,460
1,36.05864890368,3331,471
-1,88.0,3111,60
-1,37.44,1111,68
-1,8.0,1131,409
-1,0.9084927999999977,1131,456
-1,141.952,3131,41
-1,-7.052800000000005,3331,70
-1,117.44,3331,114
-1,-7.052800000000005,3331,120
-1,37.44,3311,133
1,-30.324224000000008,3331,143
-1,-7.052800000000005,3331,146
-1,-7.052800000000005,3331,210
-1,8.0,3131,259
1,117.44,1111,464
1,8.0,3111,490
-1,30.963199999999993,3131,77
1,143.3472,3331,288
-1,8.0,3331,111
1,37.44,1331,194
-1,117.44,3331,433
1,38.4,3331,5
1,119.277056,1311,23
1,0.6399999999999935,1111,141
-1,117.44,1331,150
1,117.44,3331,164
-1,8.0,3331,216
-1,-7.052800000000005,3331,239
-1,8.0,1331,284
1,113.03577600000001,3331,338
1,8.0,3331,397
1,106.20807167999999,1331,422
1,47.04,3111,76
-1,97.44,1131,211
-1,15.745535999999994,3311,144
1,8.0,3131,222
1,37.44,1131,224
-1,8.0,1131,46
-1,8.0,1311,63
-1,-39.436800000000005,3331,127
-1,80.64,1331,129
-1,0.6399999999999935,3331,202
-1,8.0,3331,421
-1,8.0,1311,205
1,8.0,3331,417
1,8.0,3131,108
-1,-39.436800000000005,3331,177
-1,117.44,3331,242
-1,68.0,1331,243
-1,8.0,3131,245
1,117.44,1331,303
-1,-39.436800000000005,3331,304
1,117.44,3331,350
-1,4.5416448,3311,438
-1,117.44,3131,60
-1,117.44,3331,253
-1,35.80807167999998,3331,274
-1,111.03999999999999,1111,409
1,117.44,1331,125
-1,-39.436800000000005,3331,143
1,33.360571957387755,3111,364
1,30.47251534543493,1311,381
1,111.62777600000001,1311,396
-1,8.0,1311,486
-1,88.0,3111,490
1,117.44,3331,2
1,8.0,3311,10
-1,2.995199999999997,3311,21
-1,-7.052800000000005,3331,37
-1,4.177987088291822,3331,87
-1,72.94720000000001,1311,213
-1,8.0,3331,341
-1,37.44,1331,380
-1,37.44,3331,477
1,37.44,3331,482
-1,37.44,3331,176
1,110.89561599999999,3331,270
1,8.0,3331,394
1,8.0,1331,397
-1,8.0,3331,447
-1,0.6399999999999935,3111,76
1,-2.480517120000002,1331,298
-1,-2.9891379200000117,1311,7
-1,-37.36422400000001,1111,34
-1,90.9632,3131,222
1,54.400000000000006,1131,446
-1,117.44,3311,465
1,81.3952,3311,121
1,113.03577600000001,3131,436
-1,2.995199999999997,3311,201
1,80.16315742735564,1131,326
-1,37.44,3311,351
-1,30.963199999999993,3331,417
1,47.04,3331,61
-1,137.647616,3131,108
1,33.035776000000006,3331,460
1,8.0,1331,165
-1,8.0,3111,333
1,50.396159999999995,3331,70
1,77.51948288,3331,120
1,77.51948288,3331,146
1,77.51948288,3331,210
-1,8.0,1331,255
-1,8.0,3111,259
-1,0.6399999999999935,1311,396
1,48.87082549087568,3311,430
-1,117.44,3311,486
1,8.0,3311,490
-1,-7.796224000000009,3311,10
1,91.46777600000001,1331,149
-1,2.995199999999997,1331,194
1,-32.96000000000001,3111,170
1,42.635776,3331,239
1,143.3472,1331,385
-1,30.963199999999993,3331,394
1,63.347199999999994,1331,469
1,117.44,3331,480
-1,2.995199999999997,1131,224
-1,8.0,1331,331
-1,0.6399999999999935,1131,446
1,63.347199999999994,3331,1
-1,1.0349772642713617,3131,8
1,8.0,3311,69
-1,0.6399999999999935,3311,121
1,118.4,3311,347
1,80.80348458242408,1331,326
-1,0.6399999999999935,3331,61
-1,8.0,1331,266
1,137.647616,3331,287
1,57.19164927999999,3331,379
1,80.239616,1331,453
-1,0.6399999999999935,1331,165
1,8.0,3311,454
-1,8.0,1131,457
-1,117.44,3331,41
-1,-2.983731200000001,1331,443
-1,87.03999999999999,3311,490
-1,45.296645734399995,3311,495
1,63.347199999999994,1311,25
1,33.035776000000006,3331,37
1,37.44,3331,136
1,113.03577600000001,1331,380
1,113.03577600000001,3331,477
-1,2.995199999999997,3331,482
-1,8.0,1331,26
-1,-31.488000000000007,3111,170
-1,10.694542950399999,1331,30
1,88.0,3311,63
-1,83.072,3311,69
-1,0.6399999999999935,1331,421
-1,0.6399999999999935,1331,205
1,2.4306323947519957,3111,104
1,37.44,1131,186
1,8.0,3131,330
-1,80.64,3331,454
-1,8.0,3331,126
1,79.98030519730176,3131,366
1,88.0,3331,437
1,117.3632,1331,408
1,2.995199999999997,1311,213
1,89.96522924441601,3331,441
-1,114.4576,3331,5
1,8.0,3111,247
1,8.0,3131,211
-1,88.0,1331,115
1,8.0,1331,446
1,8.0,3331,63
1,86.64576,3331,69
1,89.47200000000001,1311,347
1,82.99520000000001,3311,496
1,88.0,3331,40
1,8.0,3131,24
-1,88.0,3331,355
-1,80.64,3131,330
-1,8.0,1111,333
1,88.0,1331,70
-1,88.0,3331,255
-1,8.0,3311,473
-1,0.6399999999999935,3331,136
-1,8.0,3331,306
-1,8.0,3331,29
-1,5.039597485143162,3311,98
-1,-4.913141959209526,3111,247
